stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
16592,,WOODMAN DR @ RAINER DR,WOODMAN DR & RAINIER DR,39.732463,-84.121884,,,,,0
16593,,WOODMAN DR @ BLUE ROCK RD,,39.740129,-84.121148,,,,,0
16594,,WOODMAN DR @ WOODMAN PARK APT,WOODMAN DR & WOODMAN PARK DR,39.748786,-84.120248,,,,,0
16596,,WOODMAN DR @ BURKHARDT AVE,,39.7597,-84.120315,,,,,0
16597,,WOODMAN DR @ ESTHER PRICE,WOODMAN DR & BURKHARDT AVE,39.765571,-84.123275,,,,,0
16598,,GLENNGARRY DR @ KETTERING MDL SCH,GLENGARRY DR & AIRWAY RD,39.694157,-84.110464,,,,,0
16599,,KLEPINGER RD @ 4085 KLEPINGER RD,KLEPINGER RD & MEADOWDALE DR,39.80965,-84.244925,,,,,0
16604,,SALEM AV @ FAIRGREEN RD,SALEM AVE & S FAIRGREEN DR,39.808633,-84.262189,,,,,0
16605,,N MAIN ST  @ W SIEBENTHALER AVE,N MAIN ST & SANDHURST DR,39.798547,-84.218196,,,,,0
16606,,LISCUM DR @ W 3RD ST,LISCUM DR & WITTENBERG AVE,39.746466,-84.268567,,,,,0
16608,,LISCUM DR @ 141 LISCUM DR,LISCUM DR & FISKE AVE,39.743397,-84.2685,,,,,0
16609,,LISCUM DR @ W 3RD ST,LISCUM DR & ENGLAND AVE,39.746681,-84.268426,,,,,0
16610,,LISCUM DR @ STRATSBURG DR,,39.738747,-84.268369,,,,,0
16612,,LISCUM DR @ U.S. 35 FARSIDE,LISCUM DR & US 35 EB,39.737284,-84.268365,,,,,0
16613,,LISCUM DR @ VANGUARD AV,LISCUM DR & VANGUARD AVE,39.728744,-84.268058,,,,,0
16614,,ERICSON AV @ LISCUM DR,ERICSON AVE & LISCUM DR,39.728012,-84.268139,,,,,0
16616,,ERICSON AV @ BLAIRWOOD AV,ERICSON AVE & BLAIRWOOD AVE,39.727899,-84.271859,,,,,0
16618,,BLAIRWOOD AV @ RETFORD DR,BLAIRWOOD AVE & RETFORD DR,39.725525,-84.271934,,,,,0
16619,,BLAIRWOOD AV @ ALTRIM DR,BLAIRWOOD AVE & ALTRIM DR,39.72399,-84.271883,,,,,0
16620,,BLAIRWOOD AV @ DERBY RD,BLAIRWOOD AVE & DERBY RD,39.722643,-84.271855,,,,,0
16622,,GERMANTOWN PK @ LISCUM DR,DAYTON GERMANTOWN PIKE & LISCUM DR,39.724544,-84.266458,,,,,0
16623,,GERMANTOWN PK @ TENSHAW DR,DAYTON GERMANTOWN PIKE & TENSHAW DR,39.727073,-84.264228,,,,,0
16624,,GERMANTOWN PK @ VANGUARD DR,DAYTON GERMANTOWN PIKE & VANGUARD AVE,39.728226,-84.263089,,,,,0
16625,,GERMANTOWN PK @ DAYTON LIBERTY RD,DAYTON GERMANTOWN PIKE & VANGUARD AVE,39.730899,-84.259824,,,,,0
16627,,GERMANTOWN ST @ RUTH AV,GERMANTOWN ST & RUTH AVE,39.739937,-84.236582,,,,,0
16628,,GERMANTOWN ST @ GARD AV,GERMANTOWN ST & CLIFTON DR,39.740931,-84.233864,,,,,0
16629,,GERMANTOWN ST @ HALLER AV,GERMANTOWN ST & ADELITE AVE,39.741674,-84.231912,,,,,0
16630,,GERMANTOWN ST @ DENNISON AV,GERMANTOWN ST & DENNISON AVE,39.74223,-84.230359,,,,,0
16631,,STEWART ST @ OLDFIELD AV,W STEWART ST & OLDFIELD AVE,39.742102,-84.225225,,,,,0
16633,,STEWART ST @ BROADWAY ST,W STEWART ST & S BROADWAY ST,39.741623,-84.215698,,,,,0
16635,,STEWART ST @ WISCONSIN BLVD,W STEWART ST & WISCONSIN BLVD,39.74168,-84.21259,,,,,0
16639,,GENESSEE AV @ GETTYSBURG AV,GENESEE AVE & ENGLAND AVE,39.784988,-84.254007,,,,,0
16640,,GENESSEE AV @ 4445 GENESSEE AV,GENESEE AVE & ENGLAND AVE,39.784947,-84.257212,,,,,0
16641,,ENGLAND AV @ GENESSEE AV,ENGLAND AVE & GENESEE AVE,39.784748,-84.259143,,,,,0
16642,,ENGLAND AV @ FORSYTHE AV,ENGLAND AVE & FORSYTHE AVE,39.783427,-84.25914,,,,,0
16643,,ENGLAND AV @ BLUEBERRY AV,ENGLAND AVE & BLUEBERRY AVE,39.781517,-84.259146,,,,,0
16644,,BLUEBERRY AV @ PEACH TREE AV,BLUEBERRY AVE & PEACH TREE AVE,39.781514,-84.260996,,,,,0
16646,,ARLENE AV @ KINGS HWY,ARLENE AVE & KINGS HWY,39.782414,-84.262,,,,,0
16648,,ARLENE AV @ PRESCOTT AV,ARLENE AVE & PRESCOTT AVE,39.786358,-84.262175,,,,,0
16649,,ARLENE AV @ ST JAMES AV,ARLENE AVE & SAINT JAMES AVE,39.788839,-84.262265,,,,,0
16650,,ARLENE AV @ HILLCREST AV,ARLENE AVE & W HILLCREST AVE,39.790428,-84.262281,,,,,0
16651,,ARLENE AV @ HEDGEWOOD DR,ARLENE AVE & HEDGEWOOD DR,39.792177,-84.262321,,,,,0
16652,,ARLENE AV @ A/F COPELAND ST,ARLENE AVE & COPELAND ST,39.794247,-84.262374,,,,,0
16653,,ARLENE AV @ ARDERY DR,ARLENE AVE & ARDERY DR,39.796121,-84.262414,,,,,0
16654,,ARLENE AV @ FREE PIKE,ARLENE AVE & FREE PIKE,39.79779,-84.26243,,,,,0
16655,,ARLENE AV @ 3353 ARLENE (A/F ARDERY,ARLENE AVE & COPELAND ST,39.796094,-84.262555,,,,,0
16656,,MIAMI CHAPEL RD @ 919 MIAMI CHAPEL,MIAMI CHAPEL RD & CONRAIL RAILROAD,39.738219,-84.211217,,,,,0
16657,,MIAMI CHAPEL RD @ ALWILDY AV,MIAMI CHAPEL RD & ALWILDY AVE,39.737932,-84.213171,,,,,0
16659,,MIAMI CHAPEL RD @ B&O R.R. TRACKS,MIAMI CHAPEL RD & S BROADWAY ST,39.737899,-84.21768,,,,,0
16660,,MIAMI CHAPEL RD @ EUCLID AV,MIAMI CHAPEL RD & S EUCLID AVE,39.737861,-84.219964,,,,,0
16661,,NICHOLAS RD @ ALMORE ST,,39.732149,-84.247053,,,,,0
16662,,LISCUM DR @ U.S. 35,LISCUM DR & US 35 EB,39.737596,-84.268224,,,,,0
16663,,BURKHARDT AV @ 4751 BURKHARDT AV,BURKHARDT AVE & COSLER DR,39.759928,-84.128524,,,,,0
16664,,SHEDBORNE AV @ BURKHARDT,SHEDBORNE AVE & BURKHARDT AVE,39.759668,-84.13148,,,,,0
16665,,SHEDBORNE AV @ HUFFMAN AV,SHEDBORNE AVE & HUFFMAN AVE,39.757231,-84.13176,,,,,0
16666,,HUFFMAN AV @ KESTER AV,HUFFMAN AVE & KESTER AVE,39.757293,-84.133421,,,,,0
16667,,HUFFMAN @ SMITHVILLE,HUFFMAN AVE & S SMITHVILLE RD,39.757594,-84.138473,,,,,0
16668,,SHEDBORNE @ BURKHARDT (NODE ONLY),SHEDBORNE AVE & BURKHARDT AVE,39.759936,-84.131386,,,,,0
16669,,W DOROTHY LN @ S DIXIE HWY,,39.708809,-84.200778,,,,,0
16670,,W DOROTHY LN @ 2228 W. DOROTHY LN,W DOROTHY LN & S DIXIE HWY,39.709596,-84.207335,,,,,0
16671,,DOROTHY LANE & S. DIXIE,W DOROTHY LN @ EL-BEE RD & S DIXIE HWY,39.709215,-84.204286,,,,,0
16672,,WOODMAN DR @ GOODYEAR,WOODMAN DR & RAMP,39.765499,-84.123558,,,,,0
16673,,WOODMAN DR @ BURKHARDT AV,WOODMAN DR & RAMP,39.759735,-84.120633,,,,,0
16674,,WOODMAN DR @ EASTMAN AV,WOODMAN DR & EASTMAN AVE,39.751963,-84.120014,,,,,0
16675,,WOODMAN DR @ LINDEN AV,WOODMAN DR & RAMP,39.743654,-84.121068,,,,,0
16676,,WOODMAN DR @ ARCADIA BLVD,,39.739852,-84.121312,,,,,0
16677,,WOODMAN DR @ WOODBINE AV,WOODMAN DR & WOODBINE AVE,39.735899,-84.121827,,,,,0
16679,,WOODMAN DR @ VALLEY THRIFT STORE,WOODMAN DR & PATTERSON RD,39.726314,-84.122632,,,,,0
16680,,WOODMAN DR @ PATTERSON RD,,39.724003,-84.122819,,,,,0
16691,,PHILADELPHIA DR @ HOOK ESTATE DR,,39.794831,-84.23525,,,,,0
16692,,HILLCREST AV @ PHILADELPHIA DR,W HILLCREST AVE & BENSON DR,39.790878,-84.234546,,,,,0
16693,,E DOROTHY LN @ LA PLATA DR,,39.701364,-84.119306,,,,,0
16694,,E DOROTHY LN @ PRENTICE ST,,39.700197,-84.115646,,,,,0
16695,,E DOROTHY LN @ GHENT AV,E DOROTHY LN & GHENT AVE,39.699394,-84.113127,,,,,0
16696,,SHILOH SPRINGS RD @ TROTWOOD CONNEC,SHILOH SPRINGS RD & HWY 49,39.818823,-84.285237,,,,,0
16697,,SHILOH SPRINGS RD @ LOWE'S,SHILOH SPRINGS RD & HWY 49,39.818684,-84.287735,,,,,0
16698,,SHILOH SPRINGS RD @ WILLOWOOD APTS,SHILOH SPRINGS RD & HWY 49,39.818374,-84.301313,,,,,0
16699,,SHILOH SPRINGS RD @ A/F CARE CENTER,SHILOH SPRINGS RD & TAPESTRY LN,39.818335,-84.303328,,,,,0
16701,,N BROADWAY ST @ WORLEY AV,N BROADWAY ST & W WORLEY AVE,39.799408,-84.311562,,,,,0
16702,,E MAIN ST @ STUCKHARDT RD,,39.797551,-84.302765,,,,,0
16703,,E MAIN ST @ BEARDSLEY RD,,39.797334,-84.299288,,,,,0
16704,,E MAIN ST @ MACGREGOR DR,E MAIN ST & MAC GREGOR DR,39.797368,-84.2958,,,,,0
16705,,FREE PIKE & OLIVE,E MAIN ST & N OLIVE RD,39.797417,-84.292972,,,,,0
16706,,E MAIN ST @ MACGREGOR DR,E MAIN ST & MAC GREGOR DR,39.797591,-84.295695,,,,,0
16707,,E MAIN ST @ BEARDSLEY DR,E MAIN ST & BEARDSLEY RD,39.797558,-84.299265,,,,,0
16708,,E MAIN ST @ STUCKHARDT RD,,39.797703,-84.302601,,,,,0
16709,,N BROADWAY @ WORLEY AV,N BROADWAY ST & E WORLEY AVE,39.799293,-84.311432,,,,,0
16712,,W NATIONAL RD @ WALNUT ST,W NATIONAL RD & N WALNUT ST,39.877709,-84.303252,,,,,0
16713,,UNION BLVD @ W NATIONAL RD,,39.876648,-84.311884,,,,,0
16714,,UNION BLVD @ OVERLA BLVD,,39.868866,-84.311728,,,,,0
16715,,UNION BLVD @ DENWOOD TR,UNION BLVD & DENWOOD TRL,39.865743,-84.311681,,,,,0
16716,,WENGER RD @ A/F NORTHCREEK DR,W WENGER RD & NORTHCREEK DR,39.862039,-84.316198,,,,,0
16717,,WENGER RD @ DEETER DR,W WENGER RD & DEETER DR,39.862033,-84.319229,,,,,0
16720,,WENGER RD @ DEETER DR,,39.86189,-84.3195,,,,,0
16721,,WENGER RD @ NORTHCREEK BLVD,WENGER RD & W WENGER RD,39.861871,-84.315784,,,,,0
16722,,UNION RD @ THE VINEYARDS (DENWOOD),UNION BLVD & DENWOOD TRL,39.86594,-84.311328,,,,,0
16723,,UNION BLVD @ 350 UNION (ALTERRA),UNION BLVD & LAURICELLA CT,39.872035,-84.31142,,,,,0
16724,,W NATIONAL RD @ LIBERTY BANK,W NATIONAL RD & UNION BLVD,39.877147,-84.307898,,,,,0
16725,,W NATIONAL RD @ WALNUT ST,W NATIONAL RD & N WALNUT ST,39.877565,-84.3037,,,,,0
16726,,WHIPP RD @ BRAINARD DR,E WHIPP RD & BRAINARD DR,39.6628,-84.12964,,,,,0
16727,,MONTGOMERY SQ @ RENEE DR,MONTGOMERY SQUARE DR & RENEE DR,39.662431,-84.134415,,,,,0
16728,,MONTGOMERY SQ @ CHIMNEY LN,MONTGOMERY SQUARE DR & CHIMNEY LN,39.660298,-84.13466,,,,,0
16729,,HEWITT AV @ WHIPP RD,HEWITT AVE & KENTSHIRE DR,39.65821,-84.134435,,,,,0
16730,,HEWITT AV @ KENTSHIRE DR,HEWITT AVE & KENTSHIRE DR,39.658158,-84.132106,,,,,0
16731,,CLYO RD @ SANDYHILL DR,,39.648641,-84.122737,,,,,0
16732,,CLYO RD @ FAR HILLS COMMUNITY CHURC,,39.649982,-84.117634,,,,,0
16735,,CLYO RD @ A/F FAR HILLS CHURCH,CLYO RD & WILMINGTON PIKE,39.650241,-84.117729,,,,,0
16737,,CLYO RD @ SANDYHILL DR (WB),,39.648855,-84.122725,,,,,0
16739,,S BROWN SCHOOL RD @ TAYLORSVIEW DR,S BROWN SCHOOL RD & TAYLORVIEW DR,39.888126,-84.180157,,,,,0
16741,,PARAGON RD @ NORMANDY LN,,39.638109,-84.168195,,,,,0
16742,,PARAGON RD @ TAVERNY BLVD,,39.636349,-84.17145,,,,,0
16743,,PARAGON RD @ U.S. POST OFFICE,PARAGON RD & TAVERNY BLVD,39.63582,-84.174083,,,,,0
16744,,CONGRESS PARK DR @ WINDSOR PARK DR,N CONGRESS PARK DR & WINDSOR PARK DR,39.630633,-84.176332,,,,,0
16745,,CONGRESS PARK DR @ WINDSOR PARK DR,N CONGRESS PARK DR & WINDSOR PARK DR,39.630544,-84.176203,,,,,0
16746,,PARAGON RD @ 7550 PARAGON (MATRIX),PARAGON RD & WINDSOR PARK DR,39.635758,-84.173965,,,,,0
16747,,PARAGON RD @ TAVERNY BLVD,,39.636251,-84.171461,,,,,0
16748,,PARAGON RD @ NORMANDY LN,,39.637967,-84.168207,,,,,0
16752,,MILLER LN @ FAIRFIELD INN-MARRIOTT,MILLER LN & BENCHWOOD RD,39.846633,-84.192025,,,,,0
16753,,MILLER LN @ MAXTON RD,,39.85148,-84.191774,,,,,0
16754,,LITTLE YORK RD @ N DIXIE DR,,39.858692,-84.198922,,,,,0
16756,,SHULL RD @ DEER HAVEN ST,,39.875917,-84.105467,,,,,0
16757,,SHULL RD @ TROWBRIDGE WAY,,39.876138,-84.11376,,,,,0
16758,,SHULL RD @ LONE TREE DR,,39.87635,-84.117558,,,,,0
16759,,SHULL RD @ SCHOOLGATE DR,,39.876785,-84.124542,,,,,0
16760,,SHULL RD @  A/F  EAGLE PASS DR,,39.876979,-84.128022,,,,,0
16761,,OLD TROY PIKE @ SHULL RD,,39.877126,-84.136964,,,,,0
16762,,OLD TROY PIKE @ CHAMBERSBURG RD,,39.847371,-84.139518,,,,,0
16763,,CHAMBERSBURG RD @ A/F WAYNE H. S.,CHAMBERSBURG RD & CHIPPINGDON DR,39.847867,-84.130427,,,,,0
16765,,CHAMBERSBURG RD @ WAYNE H.S.,CHAMBERSBURG RD & HARSHMANVILLE RD,39.847866,-84.13078,,,,,0
16766,,HARSHMANVILLE RD @ CHAMBERSBURG RD,,39.847912,-84.129248,,,,,0
16767,,SHULL RD @ EAGLE PASS DR,,39.876819,-84.127987,,,,,0
16768,,SHULL RD SCHOOLGATE DR,,39.876678,-84.124613,,,,,0
16769,,SHULL RD @ LONE TREE DR,,39.876243,-84.117688,,,,,0
16770,,SHULL RD @ TROWBRIDGE WAY,,39.876031,-84.113842,,,,,0
16771,,SHULL RD @ DEER HAVEN ST,,39.875873,-84.105514,,,,,0
16772,,BRANDT PIKE @ STONEHURST DR,,39.864888,-84.102146,,,,,0
16773,,BRANDT PIKE @ TAYLORSVILLE RD,,39.860791,-84.104656,,,,,0
16774,,BRANDT PIKE @ 7371 BRANDT PIKE,BRANDT PIKE & SAN JUAN CT,39.859246,-84.105611,,,,,0
16775,,BRANDT PIKE @ LONGFORD RD,,39.854578,-84.108851,,,,,0
16776,,BRANDT @ KITRIDGE,KITRIDGE RD & BRANDT PIKE,39.825595,-84.122462,,,,,0
16777,,BRANDT PIKE @ CLOUD PARK DR,,39.817766,-84.128927,,,,,0
16781,,SOUTHERN BLVD @ STROOP RD,SOUTHERN BLVD & W STROOP RD,39.692084,-84.193451,,,,,0
16782,,STROOP RD @ TAIT RD,W STROOP RD & TAIT RD,39.693531,-84.200655,,,,,0
16783,,STROOP RD @ CORDELL DR,W STROOP RD & CORDELL DR,39.693794,-84.205586,,,,,0
16784,,STROOP RD @ WATERBURY DR,W STROOP RD & WATERBURY DR,39.69403,-84.209775,,,,,0
16785,,STROOP RD @ CORDELL DR,W STROOP RD & CORDELL DR,39.693651,-84.205644,,,,,0
16786,,STROOP RD @ TAIT RD,W STROOP RD & TAIT RD,39.693433,-84.200725,,,,,0
16787,,W. DOROTHY LN @ STAPLES,W DOROTHY LN & ELBEE RD,39.70966,-84.205922,,,,,0
16788,,W. DOROTHY LN @ ENCRETE LN,W DOROTHY LN & ENCRETE LN,39.709654,-84.210889,,,,,0
16789,,E.C. MOSES BLVD @ BROADWAY,NICHOLAS RD & DRYDEN RD,39.73245,-84.21522,,,,,0
16790,,E. C. MOSES BLVD @ ARENA PARK DR,S EDWIN C MOSES BLVD & ARENA PARK DR,39.733527,-84.202107,,,,,0
16791,,E. C. MOSES BLVD @ STEWART ST,S EDWIN C MOSES BLVD & W STEWART ST,39.739861,-84.194724,,,,,0
16794,,BRANDT PIKE @ CLOUD PARK DR,,39.817614,-84.128915,,,,,0
16795,,BRANDT PIKE @ KITRIDGE RD,,39.825515,-84.122379,,,,,0
16798,,BRANDT PIKE @ TAYLORSVILLE RD,,39.860684,-84.104574,,,,,0
16799,,E. C. MOSES BLVD @ AREA B,S EDWIN C MOSES BLVD & BRANDT PIKE,39.73403,-84.198352,,,,,0
16800,,GARBER RD @ ELLIS AVE,,39.851015,-84.273542,,,,,0
16802,,GARBER RD @ NORTHFIELD DR,GARBER RD & NORTHFIELD RD,39.844616,-84.273476,,,,,0
16803,,GARBER RD @ WILLOWCREEK DR,GARBER RD & WILLOW CREEK DR,39.837977,-84.273339,,,,,0
16804,,GARBER RD @ NORTHFIELD RD,,39.844625,-84.273406,,,,,0
16807,,E DOROTHY LN @ WOODMAN (FARSIDE),E DOROTHY LN & WOODMAN DR,39.702469,-84.122979,,,,,0
16808,,E 3RD ST @ SMITHVILLE RD,E 3RD ST & SUMMIT GLEN DR,39.765456,-84.13821,,,,,0
16852,,TURNER RD @ PHILADELPHIA DR,TURNER RD & SALEM PIKE,39.812814,-84.234538,,,,,0
16853,,TURNER RD @ SHILOH WOODS APT,TURNER RD & SALEM PIKE,39.812757,-84.23013,,,,,0
16855,,NEEDMORE RD @ PAYNE AV,NEEDMORE RD & PAYNE AVE,39.819718,-84.19146,,,,,0
16856,,NEEDMORE RD @ SCHOOL DR,NEEDMORE RD & FOSTER AVE,39.819624,-84.196127,,,,,0
16857,,NEEDMORE RD @ NORTHCREST DR,,39.819617,-84.203212,,,,,0
16858,,NEEDMORE RD @ 1651 NEEDMORE RD,NEEDMORE RD & PROFIT WAY,39.818846,-84.206169,,,,,0
16859,,NEEDMORE RD @ FREDERICK PIKE,,39.817818,-84.207758,,,,,0
16860,,SHOUP MILL RD @ A/F FOXTON APTS.,SHOUP MILL RD & RIVERTON RD,39.814849,-84.213032,,,,,0
16861,,TURNER RD @ PHILADELPHIA DR,,39.813082,-84.234727,,,,,0
16862,,SHOUP MILL RD @ RIVERSIDE DR,,39.813047,-84.219818,,,,,0
16863,,UNION RD @ STATE HWY 49,UNION BLVD & SALEM PIKE,39.840729,-84.310889,,,,,0
16864,,SHOUP MILL RD @ FOXTON APT,SHOUP MILL RD & RIVERTON RD,39.814626,-84.213032,,,,,0
16865,,NEEDMORE RD @ FREDERICK PIKE,NEEDMORE RD & RIVERTON RD,39.81747,-84.20758,,,,,0
16866,,NEEDMORE RD @ PROFIT WAY,,39.818444,-84.206368,,,,,0
16867,,NEEDMORE RD @ NORTHCREST PL,NEEDMORE RD & NORTHCREST DR,39.819313,-84.203329,,,,,0
16869,,NEEDMORE RD @ PAYNE AVE,,39.81962,-84.191542,,,,,0
16870,,NEEDMORE RD @ WADSWORTH RD,,39.819669,-84.187157,,,,,0
16871,,WEBSTER ST @ NEEDMORE RD,WEBSTER ST & WADSWORTH RD,39.820122,-84.179378,,,,,0
16872,,GEBHART CHURCH RD @ MAUE RD,S GEBHART CHURCH RD & MAUE RD,39.631878,-84.255056,,,,,0
16873,,BELVO RD @ GEBHART RD,BELVO RD & S GEBHART CHURCH RD,39.628816,-84.25593,,,,,0
16874,,BELVO RD @ ALTHEA CT,,39.628869,-84.262266,,,,,0
16875,,BELVO RD @ HEINKE RD,BELVO RD & S HEINCKE RD,39.629363,-84.265724,,,,,0
16876,,HEINKE RD @ MAUE RD,S HEINCKE RD & MAUE RD,39.63304,-84.265311,,,,,0
16877,,HEINKE RD @ SLATE RUN APTS,S HEINCKE RD & CHURCH DR,39.635932,-84.265107,,,,,0
16878,,HEINKE RD @ WENDY'S,S HEINCKE RD & CHURCH DR,39.638743,-84.264833,,,,,0
16879,,HEINKE RD @ NORMAN HOUSE,S HEINCKE RD & CHURCH DR,39.637288,-84.265182,,,,,0
16880,,HEINKE RD @ MAUE RD,S HEINCKE RD & MAUE RD,39.633344,-84.2655,,,,,0
16881,,BELVO RD @ GEBHART CHURCH RD,BELVO RD & S GEBHART CHURCH RD,39.628665,-84.255635,,,,,0
16882,,GEBHART CHURCH RD @ MAUE RD,S GEBHART CHURCH RD & MAUE RD,39.631789,-84.254844,,,,,0
16888,,CLYO RD @ WILMINGTON PK,CLYO RD & WILMINGTON PIKE,39.64994,-84.111096,,,,,0
16891,,FAR HILLS & LOOP,ALEX BELL RD E,39.649183,-84.156898,,,,,0
16892,,E MAIN ST @ BROADWAY ST,E MAIN ST & N BROADWAY ST,39.797276,-84.311237,,,,,0
16893,,E 3RD ST @ S SMITHVILLE RD,E 3RD ST & N BROADWAY ST,39.765197,-84.138175,,,,,0
16894,,HOOVER AV @ GENESIS WAY,HOOVER AVE & GENESIS WAY,39.761366,-84.281529,,,,,0
16896,,GUENTHER RD @ 1275 GUENTHER RD,GUENTHER RD & GARDENDALE AVE,39.764461,-84.266415,,,,,0
16898,,SHILOH SPRINGS RD @ UNION RD,SHILOH SPRINGS RD & N UNION RD,39.818274,-84.311685,,,,,0
16899,,UNION RD @ SHILOH SPRINGS RD,N UNION RD & SHILOH SPRINGS RD,39.818042,-84.31159,,,,,0
16900,,GERMANTOWN ST @ DERBY RD,DAYTON GERMANTOWN PIKE & DERBY RD,39.722774,-84.268207,,,,,0
16902,,WOODMAN DR @ PATTERSON RD,WOODMAN DR & RESEARCH BLVD,39.722477,-84.122677,,,,,0
16903,,MONUMENT  @ PATTERSON,E MONUMENT AVE & N PATTERSON BLVD,39.764722,-84.187443,,,,,0
16904,,E MONUMENT AV @ JEFFERSON ST,E MONUMENT AVE & N JEFFERSON ST,39.764103,-84.191128,,,,,0
16906,,N DIXIE DR @ EMBURY PARK RD,,39.79035,-84.190101,,,,,0
16907,,MAD RIVER STATION,MIAMISBURG CENTERVILLE RD & LOIS CIR,39.637102,-84.219844,,,,,0
16908,,STATE HWY49 @ HARCO DR,SALEM PIKE & OLD SALEM RD,39.847237,-84.323446,,,,,0
16909,,E 3RD ST @ BECKEL ST,E 3RD ST & N BECKEL ST,39.762647,-84.172787,,,,,0
16910,,HELKE RD @ ALKALINE SPRINGS RD,HELKE RD & W ALKALINE SPRINGS RD,39.879797,-84.208622,,,,,0
16911,,HELKE RD @ VANDALIA BAPTIST TEMPLE,HELKE RD & BUTTERCUP AVE,39.882787,-84.208534,,,,,0
16912,,HELKE RD @ ADELINE AVE,,39.885054,-84.208468,,,,,0
16913,,W STEWART @ WILDWOOD AVE,W STEWART ST & WILDWOOD AVE,39.741665,-84.210235,,,,,0
16915,,GARLAND AV @ WINSTON,N GARLAND AVE & WINSTON AVE,39.772369,-84.14393,,,,,0
16916,,N UNION RD @ TROTWOOD HIGH SCHOOL,N UNION RD & LANDIS CT,39.807565,-84.31146,,,,,0
16918,,KING RICHARD @ ELM,KING RICHARD PKY & S ELM ST,39.652584,-84.246984,,,,,0
16920,,JAMES H MCGEE BLVD @ WALTON AV,N JAMES H MCGEE BLVD & WALTON AVE,39.767958,-84.24348,,,,,0
16921,,ALEX RD @ ORCHARD HILL DR,S ALEX RD & FARNSWORTH DR,39.659017,-84.241919,,,,,0
16922,,ALEX @ E DIXIE,S ALEX RD & E DIXIE DR,39.675588,-84.241959,,,,,0
16928,,MILLER LN @ YORK COMMONS,MILLER LN & BENCHWOOD RD,39.845045,-84.192117,,,,,0
16931,,MILLER LN @ SAMS CLUB,MILLER LN & MAXTON RD,39.848882,-84.192076,,,,,0
16932,,MILLER LN @ TIM HORTONS,MILLER LN & MAXTON RD,39.84666,-84.192238,,,,,0
16933,,ELMHURST AV @ HOOVER AV,ELMHURST RD & HOOVER AVE,39.762167,-84.260649,,,,,0
16934,,ALKALINE SPRINGS  @ HELKE,W ALKALINE SPRINGS RD & HELKE RD,39.880154,-84.208446,,,,,0
16935,,NATIONAL & BROWN SCHOOL,E NATIONAL RD & SUNDERLAND DR,39.892303,-84.179456,,,,,0
16936,,JOB CENTER,S EDWIN C MOSES BLVD,39.744135,-84.196051,,,,,0
16937,,HOOVER AVE @ WALTON AVE,,39.761452,-84.24377,,,,,0
16940,,WILMINGTON AVE @ IMPERIAL DR,S SMITHVILLE RD & IMPERIAL BLVD,39.710276,-84.143228,,,,,0
16941,,SHROYER @ DOROTHY LANE,SHROYER RD & E DOROTHY LN,39.703623,-84.162568,,,,,0
16942,,ALEX BELL PIKE @ TREBOR LN,ALEX BELL PIKE & BLUFFS DR,39.645063,-84.165677,,,,,0
16943,,CARDINGTON RD @ ENCRETE LN,W DOROTHY LN & ENCRETE LN,39.710154,-84.211055,,,,,0
16944,,DRYDEN RD @ 1900 DRYDEN RD,DRYDEN RD & RAMP,39.727888,-84.216682,,,,,0
16945,,DRYDEN RD @ A/F 1900 DRYDEN RD,DRYDEN RD & RAMP,39.727906,-84.216823,,,,,0
16947,,VALERIE ARMS DR @ 3420 VALERIE ARMS,VALERIE ARMS DR & KLEPINGER RD,39.801253,-84.244327,,,,,0
16949,,CINCINNATI ST @ W STEWART ST,,39.739709,-84.203472,,,,,0
16950,,KINGS HWY @ N GETTYSBURG AVE,,39.7834,-84.253272,,,,,0
16953,,SHILOH SPRINGS RD @ 3735 SHILOH SPR,SHILOH SPRINGS RD & N UNION RD,39.818302,-84.306322,,,,,0
16954,,SHILOH SPRINGS RD @ A/F 3735 SHILOH,SHILOH SPRINGS RD & N UNION RD,39.818142,-84.306322,,,,,0
16955,,FAR HILLS AV @ BROOKMONT RD,FAR HILLS AVE & BROOKMONT RD,39.660863,-84.158677,,,,,0
16956,,CLYO RD @ BIGGER RD,,39.64896,-84.127112,,,,,0
16957,,CLYO RD @ BIGGER RD,,39.649263,-84.127547,,,,,0
16958,,HULS DR @ FERRARI CT,,39.858845,-84.324914,,,,,0
16959,,SHROYER RD @ EAST DR,,39.705506,-84.162218,,,,,0
16960,,PARAGON RD @ GRANTS TRL,,39.6425,-84.167379,,,,,0
16961,,PARAGON RD @ NORMANDY RIDGE RD,,39.641099,-84.167624,,,,,0
16962,,PARAGON RD @ NORMANDY RIDGE RD,,39.641019,-84.167494,,,,,0
16963,,PARAGON RD @ GRANTS TRL,,39.642563,-84.167226,,,,,0
16964,,KING RICHARD PKY @ GRAY GOOSE CT,,39.657398,-84.244044,,,,,0
16966,,SHULL RD @ OLD TROY PIKE,,39.87728,-84.133248,,,,,0
16968,,LAMME RD @ LEHIGH PL,LAMME RD & RULLA CT,39.684514,-84.212168,,,,,0
16969,,ALEX BELL & STATE HIGHWAY 741,COBBLEGATE DR,39.673074,-84.219203,,,,,0
16970,,LAMME RD @ LEHIGH PL,LAMME RD & RULLA CT,39.684247,-84.211979,,,,,0
16973,,SLONAKER DR @ S ELM ST,,39.671317,-84.25183,,,,,0
