route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
18,2,349552,HUBER HTS/VIA TROY PIKE,,1,147425,45819
18,2,349553,HUBER HTS/VIA TROY PIKE,,1,147423,45819
18,2,349543,HUBER HTS/VIA TROY PIKE,,1,147424,45819
18,2,349544,HUBER HTS/VIA TROY PIKE,,1,147426,45819
18,2,349545,DOWNTOWN ,,1,147425,45822
19,2,349637,SOUTH HUB,,0,147426,45832
19,2,349641,SOUTH HUB,,0,147425,45830
19,2,349642,SOUTH HUB,,0,147423,45830
19,2,349643,SOUTH HUB,,0,147424,45830
19,2,349644,SOUTH HUB,,0,147426,45830
19,2,349645,SOUTH HUB,,0,147425,45830
19,2,349646,SOUTH HUB,,0,147423,45830
19,2,349647,SOUTH HUB,,0,147424,45830
19,2,349648,SOUTH HUB,,0,147426,45830
19,2,349649,SOUTH HUB,,0,147425,45830
19,2,349638,SOUTH HUB,,0,147423,45830
19,2,349639,SOUTH HUB,,0,147424,45830
19,2,349650,DOWNTOWN,,0,147431,45827
19,2,349640,DOWNTOWN ,,0,147426,45831
19,2,349651,HUBER HEIGHTS/VIA BRANDT PIKE,,1,147424,45835
19,2,349652,HUBER HEIGHTS/VIA BRANDT PIKE,,1,147426,45836
19,2,349657,HUBER HEIGHTS/VIA BRANDT PIKE,,1,147425,45836
19,2,349658,HUBER HEIGHTS/VIA BRANDT PIKE,,1,147423,45836
19,2,349659,HUBER HEIGHTS/VIA BRANDT PIKE,,1,147424,45836
19,2,349660,HUBER HEIGHTS/VIA BRANDT PIKE,,1,147426,45836
19,2,349661,HUBER HEIGHTS/VIA BRANDT PIKE,,1,147425,45836
19,2,349662,HUBER HEIGHTS/VIA BRANDT PIKE,,1,147423,45836
19,2,349663,HUBER HEIGHTS/VIA BRANDT PIKE,,1,147424,45836
19,2,349653,HUBER HEIGHTS/VIA BRANDT PIKE,,1,147426,45836
19,2,349654,HUBER HEIGHTS/VIA BRANDT PIKE,,1,147425,45836
19,2,349655,HUBER HEIGHTS/VIA BRANDT PIKE,,1,147423,45836
19,2,349656,DOWNTOWN ,,1,147424,45837
22,2,349765,DOWNTOWN,,0,147438,45843
22,2,349766,DOWNTOWN,,0,147438,45843
22,2,349762,DOWNTOWN,,0,147438,45843
22,2,349763,DOWNTOWN,,0,147438,45843
22,2,349764,DOWNTOWN,,0,147438,45843
22,2,349755,DOWNTOWN,,0,147438,45843
22,2,349754,DOWNTOWN,,0,147438,45843
22,2,349753,DOWNTOWN,,0,147438,45843
22,2,349752,DOWNTOWN,,0,147438,45843
22,2,349751,DOWNTOWN,,0,147438,45843
22,2,349750,DOWNTOWN,,0,147438,45843
22,2,349749,DOWNTOWN,,0,147438,45843
22,2,349767,DOWNTOWN,,0,147438,45843
22,2,349756,DOWNTOWN,,0,147438,45843
22,2,349757,DOWNTOWN,,0,147438,45843
22,2,349758,DOWNTOWN,,0,147439,45843
22,2,349759,DOWNTOWN,,0,147439,45843
22,2,349760,DOWNTOWN,,0,147439,45843
22,2,349761,DOWNTOWN,,0,147439,45843
22,2,349784,MILLER LN,,1,147438,45850
22,2,349785,MILLER LN,,1,147438,45850
22,2,349775,MILLER LN,,1,147438,45850
22,2,349776,MILLER LN,,1,147438,45850
22,2,349777,MILLER LN,,1,147438,45850
22,2,349774,MILLER LN,,1,147438,45850
22,2,349773,MILLER LN,,1,147438,45850
22,2,349772,MILLER LN,,1,147438,45850
22,2,349771,MILLER LN,,1,147438,45850
22,2,349770,MILLER LN,,1,147438,45850
22,2,349769,MILLER LN,,1,147438,45850
22,2,349786,MILLER LN,,1,147438,45850
22,2,349768,MILLER LN,,1,147438,45850
22,2,349778,MILLER LN,,1,147438,45850
22,2,349779,MILLER LN,,1,147438,45850
22,2,349780,MILLER LN,,1,147439,45850
22,2,349781,MILLER LN,,1,147439,45850
22,2,349782,MILLER LN,,1,147439,45850
22,2,349783,MILLER LN,,1,147439,45850
23,2,349857,DAYTON MALL/TO SOUTH HUB ,,0,147450,45853
23,2,349856,DAYTON MALL/TO SOUTH HUB ,,0,147449,45854
23,2,349869,DAYTON MALL/TO SOUTH HUB ,,0,147454,45852
23,2,349868,DAYTON MALL/TO SOUTH HUB ,,0,147450,45852
23,2,349867,DAYTON MALL/TO SOUTH HUB ,,0,147449,45852
23,2,349866,DAYTON MALL/TO SOUTH HUB ,,0,147454,45853
23,2,349865,DAYTON MALL/TO SOUTH HUB ,,0,147450,45852
23,2,349864,DAYTON MALL/TO SOUTH HUB ,,0,147451,45853
23,2,349863,DAYTON MALL/TO SOUTH HUB ,,0,147453,45852
23,2,349862,DAYTON MALL/TO SOUTH HUB ,,0,147452,45853
23,2,349861,DAYTON MALL/TO SOUTH HUB ,,0,147451,45853
23,2,349860,DAYTON MALL/TO SOUTH HUB ,,0,147453,45853
23,2,349859,DAYTON MALL/TO SOUTH HUB ,,0,147452,45853
23,2,349858,DAYTON MALL/TO SOUTH HUB ,,0,147451,45853
23,2,349871,SMITHVILLE/TO EASTOWN HUB,,1,147455,45856
23,2,349870,SMITHVILLE/TO EASTOWN HUB,,1,147450,45856
23,2,349882,SMITHVILLE/TO EASTOWN HUB,,1,147449,45856
23,2,349881,SMITHVILLE/TO EASTOWN HUB ,,1,147454,45858
23,2,349880,SMITHVILLE/TO EASTOWN HUB,,1,147450,45856
23,2,349879,SMITHVILLE/TO EASTOWN HUB ,,1,147449,45858
23,2,349878,SMITHVILLE/TO EASTOWN HUB,,1,147453,45856
23,2,349877,SMITHVILLE/TO EASTOWN HUB ,,1,147452,45857
23,2,349876,SMITHVILLE/TO EASTOWN HUB ,,1,147451,45857
23,2,349875,SMITHVILLE/TO EASTOWN HUB ,,1,147453,45857
23,2,349874,SMITHVILLE/TO EASTOWN HUB ,,1,147452,45857
23,2,349873,SMITHVILLE/TO EASTOWN HUB ,,1,147451,45857
23,2,349872,SMITHVILLE/TO EASTOWN HUB ,,1,147453,45858
24,2,349940,SOUTH HUB,,0,147469,45870
24,2,349953,SOUTH HUB,,0,147475,45870
24,2,349952,SOUTH HUB,,0,147469,45870
24,2,349951,SOUTH HUB,,0,147475,45871
24,2,349950,SOUTH HUB,,0,147473,45871
24,2,349949,SOUTH HUB,,0,147474,45865
24,2,349948,SOUTH HUB,,0,147473,45871
24,2,349947,SOUTH HUB,,0,147474,45871
24,2,349946,SOUTH HUB,,0,147473,45870
24,2,349945,SOUTH HUB,,0,147472,45869
24,2,349944,SOUTH HUB,,0,147471,45870
24,2,349943,SOUTH HUB,,0,147472,45870
24,2,349942,SOUTH HUB,,0,147471,45870
24,2,349941,SOUTH HUB,,0,147470,45870
24,2,349954,WESTOWN HUB,,0,147471,45863
24,2,349959,NORTHWEST HUB/VIA WESTOWN ,,1,147469,45876
24,2,349969,NORTHWEST HUB/VIA WESTOWN ,,1,147469,45879
24,2,349968,NORTHWEST HUB,,1,147475,45878
24,2,349967,NORTHWEST HUB,,1,147469,45878
24,2,349966,NORTHWEST HUB/VIA WESTOWN ,,1,147475,45880
24,2,349965,NORTHWEST HUB/VIA WESTOWN ,,1,147473,45880
24,2,349964,NORTHWEST HUB/VIA WESTOWN ,,1,147474,45880
24,2,349963,NORTHWEST HUB/VIA WESTOWN ,,1,147473,45880
24,2,349962,NORTHWEST HUB/VIA WESTOWN ,,1,147472,45879
24,2,349961,NORTHWEST HUB/VIA WESTOWN ,,1,147471,45879
24,2,349960,NORTHWEST HUB/VIA WESTOWN ,,1,147472,45879
24,2,349958,NORTHWEST HUB/VIA WESTOWN ,,1,147471,45879
24,2,349957,NORTHWEST HUB/VIA WESTOWN ,,1,147470,45879
24,2,349956,NORTHWEST HUB/VIA WESTOWN ,,1,147471,45879
24,2,349955,WESTOWN HUB,,1,147470,45881
X5,2,350045,SOUTH HUB ,,0,147488,45886
X5,2,350044,SOUTH HUB,,0,147488,45887
X5,2,350062,SOUTH HUB,,0,147488,45887
X5,2,350059,SOUTH HUB,,0,147488,45887
X5,2,350058,SOUTH HUB,,0,147488,45887
X5,2,350057,SOUTH HUB,,0,147488,45887
X5,2,350056,SOUTH HUB,,0,147488,45887
X5,2,350061,SOUTH HUB ,,0,147400,45886
X5,2,350055,SOUTH HUB,,0,147488,45887
X5,2,350060,SOUTH HUB,,0,147399,45887
X5,2,350054,SOUTH HUB,,0,147487,45887
X5,2,350047,SOUTH HUB,,0,147399,45887
X5,2,350053,SOUTH HUB,,0,147487,45887
X5,2,350046,SOUTH HUB,,0,147399,45887
X5,2,350052,SOUTH HUB,,0,147487,45887
X5,2,350051,SOUTH HUB/AUSTIN LANDING,,0,147399,45884
X5,2,350043,SOUTH HUB,,0,147487,45887
X5,2,350042,SOUTH HUB,,0,147487,45887
X5,2,350050,SOUTH HUB/AUSTIN LANDING,,0,147399,45884
X5,2,350049,SOUTH HUB/AUSTIN LANDING,,0,147399,45884
X5,2,350041,SOUTH HUB,,0,147487,45887
X5,2,350040,SOUTH HUB,,0,147487,45887
X5,2,350048,SOUTH HUB/AUSTIN LANDING,,0,147399,45884
X5,2,350071,DOWNTOWN I-75 EXP ,,1,147488,45889
X5,2,350070,DOWNTOWN I-75 EXP ,,1,147488,45889
X5,2,350085,DOWNTOWN I-75 EXP ,,1,147488,45889
X5,2,350084,DOWNTOWN I-75 EXP ,,1,147488,45889
X5,2,350083,DOWNTOWN I-75 EXP ,,1,147488,45889
X5,2,350082,DOWNTOWN I-75 EXP ,,1,147488,45889
X5,2,350081,DOWNTOWN I-75 EXP ,,1,147488,45889
X5,2,350068,DOWNTOWN I-75 EXP ,,1,147399,45889
X5,2,350080,DOWNTOWN I-75 EXP ,,1,147488,45889
X5,2,350067,DOWNTOWN I-75 EXP ,,1,147399,45889
X5,2,350079,DOWNTOWN I-75 EXP ,,1,147487,45889
X5,2,350072,DOWNTOWN I-75 EXP ,,1,147399,45889
X5,2,350078,DOWNTOWN I-75 EXP ,,1,147487,45889
X5,2,350077,DOWNTOWN I-75 EXP ,,1,147399,45889
X5,2,350073,DOWNTOWN I-75 EXP ,,1,147487,45889
X5,2,350076,DOWNTOWN I-75 EXP ,,1,147399,45888
X5,2,350066,DOWNTOWN I-75 EXP ,,1,147487,45889
X5,2,350065,DOWNTOWN I-75 EXP ,,1,147487,45889
X5,2,350075,DOWNTOWN I-75 EXP ,,1,147399,45888
X5,2,350074,DOWNTOWN I-75 EXP ,,1,147399,45888
X5,2,350063,DOWNTOWN I-75 EXP ,,1,147487,45889
X5,2,350064,DOWNTOWN I-75 EXP ,,1,147487,45889
X5,2,350069,DOWNTOWN I-75 EXP ,,1,147399,45888
34,2,350184,ENGLEWOOD/NORTHWEST HUB,,0,147507,45898
34,2,350183,YMCA/NORTHWEST HUB,,0,147506,45894
34,2,350182,ENGLEWOOD/NORTHWEST HUB,,0,147507,45898
34,2,350181,YMCA/NORTHWEST HUB,,0,147506,45894
34,2,350180,ENGLEWOOD/NORTHWEST HUB,,0,147505,45898
34,2,350179,YMCA/NORTHWEST HUB,,0,147504,45894
34,2,350168,YMCA/NORTHWEST HUB,,0,147502,45894
34,2,350178,ENGLEWOOD/NORTHWEST HUB,,0,147504,45898
34,2,350177,ENGLEWOOD/NORTHWEST HUB,,0,147502,45898
34,2,350176,ENGLEWOOD/NORTHWEST HUB,,0,147503,45898
34,2,350175,ENGLEWOOD/NORTHWEST HUB,,0,147502,45898
34,2,350174,ENGLEWOOD/NORTHWEST HUB,,0,147431,45898
34,2,350173,ENGLEWOOD/NORTHWEST HUB,,0,147502,45898
34,2,350172,WESTBROOK RD/NORTHWEST HUB,,0,147431,45897
34,2,350171,WESTBROOK RD/NORTHWEST HUB,,0,147431,45897
34,2,350170,WESTBROOK RD/NORTHWEST HUB,,0,147431,45897
34,2,350169,WESTBROOK RD/NORTHWEST HUB,,0,147431,45897
34,2,350203,POE AVENUE/MILLER LN,,1,147507,45901
34,2,350202,POE AVENUE/MILLER LN,,1,147506,45901
34,2,350201,POE AVENUE/MILLER LN,,1,147507,45903
34,2,350200,POE AVENUE/MILLER LN,,1,147506,45903
34,2,350199,POE AVENUE/MILLER LN,,1,147507,45903
34,2,350198,POE AVENUE/MILLER LN,,1,147506,45903
34,2,350197,POE AVENUE/MILLER LN,,1,147505,45903
34,2,350196,POE AVENUE/MILLER LN,,1,147504,45903
34,2,350187,POE AVENUE/MILLER LN,,1,147502,45903
34,2,350195,POE AVENUE/MILLER LN,,1,147504,45903
34,2,350194,POE AVENUE/MILLER LN,,1,147502,45903
34,2,350193,POE AVENUE/MILLER LN,,1,147503,45903
34,2,350192,POE AVENUE/MILLER LN,,1,147502,45903
34,2,350191,POE AVENUE/MILLER LN,,1,147431,45903
34,2,350186,NORTHWEST HUB,,1,147502,45904
34,2,350190,POE AVENUE/MILLER LN,,1,147431,45902
34,2,350189,POE AVENUE/MILLER LN,,1,147431,45902
34,2,350188,POE AVENUE/MILLER LN,,1,147431,45902
34,2,350185,POE AVENUE/MILLER LN,,1,147431,45902
40,2,350239,DOWNTOWN,,0,147512,45905
40,2,350240,DOWNTOWN,,0,147513,45905
40,2,350242,DOWNTOWN,,0,147514,45905
40,2,350241,DOWNTOWN,,0,147487,45905
40,2,350243,BROOKVILLE,,1,147512,45909
40,2,350244,BROOKVILLE,,1,147513,45909
40,2,350245,BROOKVILLE,,1,147487,45908
41,2,350265,WESTOWN HUB,,0,147519,45912
41,2,350263,WESTOWN HUB,,0,147519,45912
41,2,350264,WESTOWN HUB,,0,147455,45912
41,2,350266,DOWNTOWN,,1,147519,45917
41,2,350268,DOWNTOWN,,1,147519,45918
41,2,350267,DOWNTOWN,,1,147455,45918
43,2,350320,VANDALIA,,0,147528,45939
43,2,350315,VANDALIA,,0,147524,45939
43,2,350319,VANDALIA/VIA AIRPORT,,0,147528,45927
43,2,350309,PETERS PK,,0,147524,45925
43,2,350317,AIRPORT,,0,147455,45931
43,2,350314,VANDALIA,,0,147527,45939
43,2,350313,VANDALIA,,0,147527,45941
43,2,350318,VANDALIA/VIA AIRPORT,,0,147488,45927
43,2,350321,PETERS PK,,0,147525,45925
43,2,350310,PETERS PK,,0,147525,45925
43,2,350316,AIRPORT,,0,147438,45931
43,2,350312,VANDALIA,,0,147526,45941
43,2,350311,VANDALIA,,0,147526,45941
43,2,350322,DOWNTOWN,,1,147438,45942
43,2,350334,DOWNTOWN,,1,147528,45942
43,2,350328,DOWNTOWN,,1,147524,45942
43,2,350324,DOWNTOWN,,1,147524,45942
43,2,350332,DOWNTOWN/VIA AIRPORT,,1,147528,45943
43,2,350333,DOWNTOWN/VIA AIRPORT,,1,147455,45943
43,2,350329,DOWNTOWN,,1,147527,45942
43,2,350325,DOWNTOWN,,1,147527,45950
43,2,350331,DOWNTOWN,,1,147488,45952
43,2,350335,DOWNTOWN,,1,147525,45942
43,2,350323,DOWNTOWN,,1,147525,45942
43,2,350644,DOWNTOWN,,1,147560,45942
43,2,350330,DOWNTOWN,,1,147438,45945
43,2,350326,DOWNTOWN,,1,147526,45948
43,2,350327,DOWNTOWN,,1,147526,45950
60,2,350436,MIAMISBURG,,0,147528,45955
60,2,350435,MIAMISBURG,,0,147541,45955
60,2,350434,MIAMISBURG,,0,147528,45955
60,2,350433,MIAMISBURG,,0,147541,45955
60,2,350432,MIAMISBURG,,0,147528,45955
60,2,350431,MIAMISBURG,,0,147541,45955
60,2,350430,MIAMISBURG,,0,147528,45955
60,2,350429,MIAMISBURG,,0,147541,45955
60,2,350428,MIAMISBURG,,0,147528,45955
60,2,350427,MIAMISBURG,,0,147541,45955
60,2,350426,MIAMISBURG,,0,147540,45955
60,2,350425,MIAMISBURG,,0,147541,45955
60,2,350424,MIAMISBURG,,0,147540,45955
60,2,350423,MIAMISBURG,,0,147514,45955
60,2,350422,MIAMISBURG,,0,147540,45955
60,2,350421,MIAMISBURG,,0,147538,45955
60,2,350420,MIAMISBURG,,0,147540,45955
60,2,350419,MIAMISBURG,,0,147538,45955
60,2,350418,MIAMISBURG,,0,147540,45955
60,2,350417,MIAMISBURG,,0,147538,45955
60,2,350416,MIAMISBURG,,0,147540,45955
60,2,350415,MIAMISBURG,,0,147538,45955
60,2,350414,MIAMISBURG,,0,147539,45955
60,2,350413,MIAMISBURG,,0,147538,45955
60,2,350460,SOUTH HUB,,1,147541,45961
60,2,350459,SOUTH HUB,,1,147528,45961
60,2,350458,SOUTH HUB,,1,147541,45961
60,2,350457,SOUTH HUB,,1,147528,45961
60,2,350456,SOUTH HUB,,1,147541,45961
60,2,350455,SOUTH HUB,,1,147528,45961
60,2,350454,SOUTH HUB,,1,147541,45961
60,2,350453,SOUTH HUB,,1,147528,45961
60,2,350452,SOUTH HUB,,1,147541,45961
60,2,350451,SOUTH HUB,,1,147540,45961
60,2,350450,SOUTH HUB,,1,147541,45961
60,2,350449,SOUTH HUB,,1,147540,45961
60,2,350448,SOUTH HUB,,1,147514,45961
60,2,350447,SOUTH HUB,,1,147540,45961
60,2,350446,SOUTH HUB,,1,147514,45961
60,2,350445,SOUTH HUB,,1,147540,45961
60,2,350444,SOUTH HUB,,1,147538,45961
60,2,350443,SOUTH HUB,,1,147540,45961
60,2,350442,SOUTH HUB,,1,147538,45961
60,2,350441,SOUTH HUB,,1,147540,45961
60,2,350440,SOUTH HUB,,1,147538,45961
60,2,350439,SOUTH HUB,,1,147539,45961
60,2,350438,SOUTH HUB,,1,147538,45961
60,2,350437,SOUTH HUB,,1,147539,45961
61,2,350529,MIAMI VILLAGE,,0,147455,45962
61,2,350528,MIAMI VILLAGE,,0,147450,45962
61,2,350527,MIAMI VILLAGE,,0,147449,45962
61,2,350526,MIAMI VILLAGE,,0,147454,45962
61,2,350525,MIAMI VILLAGE,,0,147450,45962
61,2,350524,MIAMI VILLAGE,,0,147449,45962
61,2,350523,MIAMI VILLAGE,,0,147453,45962
61,2,350522,MIAMI VILLAGE,,0,147452,45962
61,2,350531,MIAMI VILLAGE,,0,147451,45962
61,2,350530,MIAMI VILLAGE,,0,147453,45962
61,2,350521,MIAMI VILLAGE,,0,147452,45962
61,2,350520,MIAMI VILLAGE,,0,147451,45962
61,2,350519,MIAMI VILLAGE,,0,147453,45962
61,2,350518,MIAMI VILLAGE,,0,147452,45962
61,2,350517,MIAMI VILLAGE,,0,147451,45962
61,2,350545,SOUTH HUB,,1,147455,45965
61,2,350544,SOUTH HUB,,1,147450,45965
61,2,350543,SOUTH HUB,,1,147449,45965
61,2,350542,SOUTH HUB,,1,147454,45965
61,2,350541,SOUTH HUB,,1,147450,45965
61,2,350540,SOUTH HUB,,1,147449,45965
61,2,350539,SOUTH HUB,,1,147453,45965
61,2,350538,SOUTH HUB,,1,147452,45965
61,2,350537,SOUTH HUB,,1,147451,45965
61,2,350536,SOUTH HUB,,1,147453,45965
61,2,350535,SOUTH HUB,,1,147452,45965
61,2,350534,SOUTH HUB,,1,147451,45965
61,2,350533,SOUTH HUB,,1,147453,45965
61,2,350532,SOUTH HUB,,1,147452,45965
01,3,347875,COL GLENN/TO DREXEL,,0,147232,45628
01,3,347859,DREXEL/VIA PENTAGON,,0,147231,45621
01,3,347860,COL GLENN/TO DREXEL,,0,147232,45624
01,3,347861,COL GLENN/TO DREXEL,,0,147231,45624
01,3,347862,DREXEL/VIA PENTAGON,,0,147232,45621
01,3,347863,COL GLENN/TO DREXEL,,0,147231,45622
01,3,347864,DREXEL/VIA PENTAGON,,0,147232,45620
01,3,347865,COL GLENN/TO DREXEL,,0,147231,45622
01,3,347866,DREXEL/VIA PENTAGON,,0,147232,45620
01,3,347867,COL GLENN/TO DREXEL,,0,147231,45624
01,3,347868,DREXEL/VIA PENTAGON,,0,147232,45621
01,3,347869,COL GLENN/TO DREXEL,,0,147231,45624
01,3,347870,DREXEL/VIA PENTAGON,,0,147232,45621
01,3,347871,COL GLENN/TO DREXEL,,0,147231,45622
01,3,347872,DREXEL/VIA PENTAGON,,0,147233,45621
01,3,347873,COL GLENN/TO DREXEL,,0,147231,45624
01,3,347874,DREXEL/VIA PENTAGON,,0,147233,45621
01,3,347876,DOWNTOWN ,,0,147231,45623
01,3,347893,COL GLENN TO/WRIGHT STATE,,1,147231,45633
01,3,347877,COL GLENN TO/WRIGHT STATE,,1,147232,45632
01,3,347878,WRIGHT STATE/VIA PENTAGON,,1,147231,45630
01,3,347879,COL GLENN TO/WRIGHT STATE,,1,147232,45632
01,3,347880,WRIGHT STATE/VIA PENTAGON,,1,147231,45631
01,3,347881,COL GLENN TO/WRIGHT STATE,,1,147232,45632
01,3,347882,WRIGHT STATE/VIA PENTAGON,,1,147231,45631
01,3,347883,COL GLENN TO/WRIGHT STATE,,1,147232,45634
01,3,347884,WRIGHT STATE/VIA PENTAGON,,1,147231,45630
01,3,347885,COL GLENN TO/WRIGHT STATE,,1,147232,45634
01,3,347886,WRIGHT STATE/VIA PENTAGON,,1,147231,45630
01,3,347887,COL GLENN TO/WRIGHT STATE,,1,147232,45632
01,3,347888,WRIGHT STATE/VIA PENTAGON,,1,147231,45630
01,3,347889,DOWNTOWN ,,1,147232,45636
01,3,347895,COL GLENN TO/WRIGHT STATE,,1,147233,45633
01,3,347890,WRIGHT STATE/VIA PENTAGON,,1,147231,45630
01,3,347891,COL GLENN TO/WRIGHT STATE,,1,147233,45632
01,3,347892,WRIGHT STATE/VIA PENTAGON,,1,147231,45631
01,3,347894,DOWNTOWN ,,1,147233,45636
02,3,348029,LEXINGTON/NORTHWEST HUB ,,0,147251,45641
02,3,348030,LEXINGTON/NORTHWEST HUB ,,0,147252,45642
02,3,348032,LEXINGTON/NORTHWEST HUB ,,0,147254,45642
02,3,348033,LEXINGTON/NORTHWEST HUB ,,0,147253,45642
02,3,348034,LEXINGTON/NORTHWEST HUB ,,0,147251,45642
02,3,348035,LEXINGTON/NORTHWEST HUB ,,0,147252,45642
02,3,348036,LEXINGTON/NORTHWEST HUB ,,0,147254,45642
02,3,348037,LEXINGTON/NORTHWEST HUB ,,0,147253,45642
02,3,348038,LEXINGTON/NORTHWEST HUB ,,0,147251,45642
02,3,348039,LEXINGTON/NORTHWEST HUB ,,0,147252,45642
02,3,348040,LEXINGTON/NORTHWEST HUB ,,0,147255,45642
02,3,348041,LEXINGTON/NORTHWEST HUB ,,0,147253,45642
02,3,348042,LEXINGTON/NORTHWEST HUB ,,0,147256,45642
02,3,348043,LEXINGTON/NORTHWEST HUB ,,0,147252,45642
02,3,348044,LEXINGTON/NORTHWEST HUB ,,0,147255,45642
02,3,348045,LEXINGTON/NORTHWEST HUB ,,0,147253,45642
02,3,348046,LEXINGTON/NORTHWEST HUB ,,0,147256,45642
02,3,348031,DOWNTOWN ,,0,147253,45640
02,3,348047,E. FIFTH/TO EASTOWN HUB ,,1,147253,45654
02,3,348048,E. FIFTH/TO EASTOWN HUB ,,1,147251,45651
02,3,348050,E. FIFTH/TO EASTOWN HUB ,,1,147252,45651
02,3,348051,E. FIFTH/TO EASTOWN HUB ,,1,147254,45651
02,3,348052,E. FIFTH/TO EASTOWN HUB ,,1,147253,45651
02,3,348053,E. FIFTH/TO EASTOWN HUB ,,1,147251,45651
02,3,348054,E. FIFTH/TO EASTOWN HUB ,,1,147252,45651
02,3,348055,E. FIFTH/TO EASTOWN HUB ,,1,147254,45651
02,3,348056,E. FIFTH/TO EASTOWN HUB ,,1,147253,45651
02,3,348057,E. FIFTH/TO EASTOWN HUB ,,1,147256,45651
02,3,348058,E. FIFTH/TO EASTOWN HUB ,,1,147252,45651
02,3,348059,E. FIFTH/TO EASTOWN HUB ,,1,147255,45651
02,3,348060,E. FIFTH/TO EASTOWN HUB ,,1,147253,45651
02,3,348061,E. FIFTH/TO EASTOWN HUB ,,1,147256,45651
02,3,348062,E. FIFTH/TO EASTOWN HUB ,,1,147252,45651
02,3,348063,E. FIFTH/TO EASTOWN HUB ,,1,147255,45651
02,3,348064,E. FIFTH/TO EASTOWN HUB ,,1,147253,45651
02,3,348049,DOWNTOWN ,,1,147256,45650
04,3,348202,HOOVER/TO TOWNVIEW,,0,147254,45660
04,3,348203,HOOVER/TO TOWNVIEW,,0,147253,45661
04,3,348204,HOOVER/TO TOWNVIEW,,0,147251,45661
04,3,348205,HOOVER/TO TOWNVIEW,,0,147252,45661
04,3,348206,HOOVER/TO TOWNVIEW,,0,147254,45661
04,3,348207,HOOVER/TO TOWNVIEW,,0,147253,45661
04,3,348208,HOOVER/TO TOWNVIEW,,0,147251,45661
04,3,348209,HOOVER/TO TOWNVIEW,,0,147252,45661
04,3,348210,HOOVER/TO TOWNVIEW,,0,147254,45661
04,3,348211,HOOVER/TO TOWNVIEW,,0,147253,45661
04,3,348212,HOOVER/TO TOWNVIEW,,0,147256,45661
04,3,348213,HOOVER/TO TOWNVIEW,,0,147252,45661
04,3,348214,HOOVER/TO TOWNVIEW,,0,147255,45661
04,3,348215,HOOVER/TO TOWNVIEW,,0,147253,45661
04,3,348216,HOOVER/TO TOWNVIEW,,0,147256,45661
04,3,348217,HOOVER/TO TOWNVIEW,,0,147252,45661
04,3,348218,HOOVER/TO TOWNVIEW,,0,147255,45661
04,3,348219,DOWNTOWN ,,0,147252,45662
04,3,348220,XENIA/LINDEN TO EASTOWN HUB ,,1,147252,45667
04,3,348221,XENIA/LINDEN TO EASTOWN HUB ,,1,147254,45665
04,3,348223,XENIA/LINDEN TO EASTOWN HUB ,,1,147253,45665
04,3,348224,XENIA/LINDEN TO EASTOWN HUB ,,1,147251,45665
04,3,348225,XENIA/LINDEN TO EASTOWN HUB ,,1,147252,45665
04,3,348226,XENIA/LINDEN TO EASTOWN HUB ,,1,147254,45665
04,3,348227,XENIA/LINDEN TO EASTOWN HUB ,,1,147253,45665
04,3,348228,XENIA/LINDEN TO EASTOWN HUB ,,1,147251,45665
04,3,348229,XENIA/LINDEN TO EASTOWN HUB ,,1,147252,45665
04,3,348230,XENIA/LINDEN TO EASTOWN HUB ,,1,147255,45665
04,3,348231,XENIA/LINDEN TO EASTOWN HUB ,,1,147253,45665
04,3,348232,XENIA/LINDEN TO EASTOWN HUB ,,1,147256,45665
04,3,348233,XENIA/LINDEN TO EASTOWN HUB ,,1,147252,45665
04,3,348234,XENIA/LINDEN TO EASTOWN HUB ,,1,147255,45665
04,3,348235,XENIA/LINDEN TO EASTOWN HUB ,,1,147253,45665
04,3,348236,XENIA/LINDEN TO EASTOWN HUB ,,1,147256,45665
04,3,348237,XENIA/LINDEN TO EASTOWN HUB ,,1,147252,45665
04,3,348222,DOWNTOWN ,,1,147255,45664
07,3,348439,WATERVLIET TO PATTERSON ,,0,147294,45680
07,3,348440,WATERVLIET TO PATTERSON ,,0,147295,45682
07,3,348441,WATERVLIET TO PATTERSON ,,0,147294,45682
07,3,348442,WATERVLIET TO PATTERSON ,,0,147295,45682
07,3,348443,WATERVLIET TO PATTERSON ,,0,147294,45682
07,3,348451,WATERVLIET TO PATTERSON ,,0,147295,45682
07,3,348452,WATERVLIET TO PATTERSON ,,0,147294,45682
07,3,348453,WATERVLIET TO PATTERSON ,,0,147295,45682
07,3,348454,WATERVLIET TO PATTERSON ,,0,147294,45682
07,3,348455,WATERVLIET TO PATTERSON ,,0,147295,45682
07,3,348456,WATERVLIET TO PATTERSON ,,0,147294,45682
07,3,348444,WATERVLIET TO PATTERSON ,,0,147295,45682
07,3,348445,WATERVLIET TO PATTERSON ,,0,147294,45682
07,3,348446,WATERVLIET TO PATTERSON ,,0,147295,45682
07,3,348447,WATERVLIET TO PATTERSON ,,0,147294,45682
07,3,348448,WATERVLIET TO PATTERSON ,,0,147295,45682
07,3,348449,WATERVLIET TO PATTERSON ,,0,147294,45682
07,3,348450,DOWNTOWN ,,0,147295,45684
07,3,348457,N MAIN / SHILOH ,,1,147295,45690
07,3,348458,N MAIN / SHILOH ,,1,147294,45693
07,3,348459,N MAIN / SHILOH ,,1,147295,45693
